date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:29:58	412562/412562	---M--	200	added ('OK')	image/jpeg	etag:%22bd7e86127b8cc4fa1df9e23a7fb95bf3%22	https://www.theiamedia.agency/hs-fs/hubfs/email_design_best_practices1.jpg?width=700&name=email_design_best_practices1.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/email_design_best_practices11873.jpg	(from https://www.theiamedia.agency/blog/best-practices-for-email-design-in-2021-infographic)
12:29:59	15571/15571	---MCZ	200	added ('OK')	text/html	etag:W/%2225794894b266ed56fc3bd70c5a21e949%22	https://www.theiamedia.agency/blog/6-of-the-most-important-ppc-kpis-you-need-to-track?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/6-of-the-most-important-ppc-kpis-you-need-to-track3d9f.html	(from https://www.theiamedia.agency/blog/6-of-the-most-important-ppc-kpis-you-need-to-track)
12:30:00	165771/165771	---M--	200	added ('OK')	image/jpeg	etag:%227d23bf441e54f872dfc4a7062501937d%22	https://www.theiamedia.agency/hubfs/shutterstock_255303130.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/shutterstock_255303130.jpg	(from https://www.theiamedia.agency/blog/6-of-the-most-important-ppc-kpis-you-need-to-track)
12:30:01	10772/10772	---MCZ	200	added ('OK')	text/html	etag:W/%22af31cc34aed22c8886e34dd1eb7463bd%22	https://www.theiamedia.agency/blog/your-business-can-finally-schedule-facebook-instagram-stories?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/your-business-can-finally-schedule-facebook-instagram-stories3d9f.html	(from https://www.theiamedia.agency/blog/your-business-can-finally-schedule-facebook-instagram-stories)
12:30:02	73744/73744	---M--	200	added ('OK')	image/webp	etag:%22da0938567555ccad59d70824466639c5%22	https://www.theiamedia.agency/hubfs/172739170_3958782760836451_941369101596756384_n-607d785581284-768x432.webp	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/172739170_3958782760836451_941369101596756384_n-607d785581284-768x432.webp	(from https://www.theiamedia.agency/blog/your-business-can-finally-schedule-facebook-instagram-stories)
12:30:03	247948/247948	---M--	200	added ('OK')	image/webp	etag:%2282c5ef641fcd96a3763a18a241bdec4a%22	https://www.theiamedia.agency/hubfs/172155429_257786376070636_7530329033633848347_n-607d785aa09e1.webp	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/172155429_257786376070636_7530329033633848347_n-607d785aa09e1.webp	(from https://www.theiamedia.agency/blog/your-business-can-finally-schedule-facebook-instagram-stories)
12:30:04	148134/148134	---M--	200	added ('OK')	image/webp	etag:%22e3c8d6e70c33da8a98d38aebb70a4a6e%22	https://www.theiamedia.agency/hubfs/169912911_2771284976516571_2787969880466536293_n-607d785e79823.webp	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/169912911_2771284976516571_2787969880466536293_n-607d785e79823.webp	(from https://www.theiamedia.agency/blog/your-business-can-finally-schedule-facebook-instagram-stories)
12:30:05	7325/7325	---MCZ	200	added ('OK')	text/html	etag:W/%22a54b28689c564e3c53dfe20eb4f5b807%22	https://www.theiamedia.agency/blog/new-data-on-rising-effectiveness-of-6-second-ads-published-by-snapchat?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/new-data-on-rising-effectiveness-of-6-second-ads-published-by-snapchat3d9f.html	(from https://www.theiamedia.agency/blog/new-data-on-rising-effectiveness-of-6-second-ads-published-by-snapchat)
12:30:06	24038/24038	---M--	200	added ('OK')	image/png	etag:%22602eb8b2-5de6%22	https://www.socialmediatoday.com/user_media/diveimage/Snap_video_response1.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.socialmediatoday.com/user_media/diveimage/Snap_video_response1.png	(from https://www.theiamedia.agency/blog/new-data-on-rising-effectiveness-of-6-second-ads-published-by-snapchat)
12:30:06	28877/28877	---M--	200	added ('OK')	image/png	etag:%22602eb8d1-70cd%22	https://www.socialmediatoday.com/user_media/diveimage/Snap_video_response2.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.socialmediatoday.com/user_media/diveimage/Snap_video_response2.png	(from https://www.theiamedia.agency/blog/new-data-on-rising-effectiveness-of-6-second-ads-published-by-snapchat)
12:30:07	8869/8869	---MCZ	200	added ('OK')	text/html	etag:W/%22dbe8bd9cb30f7bdcf71964904d5c8aa4%22	https://www.theiamedia.agency/blog/google-shares-5-video-seo-best-practices?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/google-shares-5-video-seo-best-practices3d9f.html	(from https://www.theiamedia.agency/blog/google-shares-5-video-seo-best-practices)
12:30:10	8604/8604	---MCZ	200	added ('OK')	text/html	etag:W/%22fbe686f2a9787f68d8cb3ba9413c4663%22	https://www.theiamedia.agency/blog/snapchat-insights-on-gen-z-engagement-and-consumption-trends?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/snapchat-insights-on-gen-z-engagement-and-consumption-trends3d9f.html	(from https://www.theiamedia.agency/blog/snapchat-insights-on-gen-z-engagement-and-consumption-trends)
12:30:10	64089/64089	---M--	200	added ('OK')	image/png	etag:%22602dba21-fa59%22	https://www.socialmediatoday.com/user_media/diveimage/snap_gen1.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.socialmediatoday.com/user_media/diveimage/snap_gen1.png	(from https://www.theiamedia.agency/blog/snapchat-insights-on-gen-z-engagement-and-consumption-trends)
12:30:11	67561/67561	---M--	200	added ('OK')	image/png	etag:%22602dba39-107e9%22	https://www.socialmediatoday.com/user_media/diveimage/snap_gen2.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.socialmediatoday.com/user_media/diveimage/snap_gen2.png	(from https://www.theiamedia.agency/blog/snapchat-insights-on-gen-z-engagement-and-consumption-trends)
12:30:12	366912/366912	---M--	200	added ('OK')	image/png	etag:%22602dba4f-59940%22	https://www.socialmediatoday.com/user_media/diveimage/snap_gen3.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.socialmediatoday.com/user_media/diveimage/snap_gen3.png	(from https://www.theiamedia.agency/blog/snapchat-insights-on-gen-z-engagement-and-consumption-trends)
12:30:12	72001/72001	---M--	200	added ('OK')	image/png	etag:%22602dba66-11941%22	https://www.socialmediatoday.com/user_media/diveimage/snap_gen4.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.socialmediatoday.com/user_media/diveimage/snap_gen4.png	(from https://www.theiamedia.agency/blog/snapchat-insights-on-gen-z-engagement-and-consumption-trends)
12:30:12	216727/216727	---M--	200	added ('OK')	image/png	etag:%22602dba7a-34e97%22	https://www.socialmediatoday.com/user_media/diveimage/snap_gen5.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.socialmediatoday.com/user_media/diveimage/snap_gen5.png	(from https://www.theiamedia.agency/blog/snapchat-insights-on-gen-z-engagement-and-consumption-trends)
12:30:13	7568/7568	---MCZ	200	added ('OK')	text/html	etag:W/%224aa077f38f1f63c1ff9ec06202d95854%22	https://www.theiamedia.agency/blog/high-performing-video-content-8-types-to-upgrade-your-strategy?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/high-performing-video-content-8-types-to-upgrade-your-strategy3d9f.html	(from https://www.theiamedia.agency/blog/high-performing-video-content-8-types-to-upgrade-your-strategy)
12:30:16	102089/102089	---M--	200	added ('OK')	text/javascript	etag:%22fab0d37ab577631c%22	https://cdn.ampproject.org/v0/amp-analytics-0.1.js	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/cdn.ampproject.org/v0/amp-analytics-0.1.js	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic?hs_amp=true)
12:30:16	2348972/2348972	---M--	200	added ('OK')	image/jpeg	etag:%22094652f3cad11ba1fef0f63f97f0255a%22	https://www.theiamedia.agency/hs-fs/hubfs/8_types_of_video_content2.jpg?width=800&name=8_types_of_video_content2.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/8_types_of_video_content2f311.jpg	(from https://www.theiamedia.agency/blog/high-performing-video-content-8-types-to-upgrade-your-strategy)
12:30:16	273097/273097	---M--	200	added ('OK')	text/javascript	etag:%2231b0e038a7e22ad8%22	https://cdn.ampproject.org/v0.js	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/cdn.ampproject.org/v0.js	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic?hs_amp=true)
12:30:18	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:14%20GMT	https://www.theiamedia.agency/blog/author/generated_global_groups/28789910856.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/author/generated_global_groups/28789910856.html	(from https://www.theiamedia.agency/blog/author/cheyenne)
12:30:20	129706/129706	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:15%20GMT	https://www.theiamedia.agency/blog/author/generated_global_groups/28765508454.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/author/generated_global_groups/28765508454.html	(from https://www.theiamedia.agency/blog/author/cheyenne)
12:30:21	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:17%20GMT	https://www.theiamedia.agency/blog/author/generated_global_groups/28765508456.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/author/generated_global_groups/28765508456.html	(from https://www.theiamedia.agency/blog/author/cheyenne)
12:30:23	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:19%20GMT	https://www.theiamedia.agency/blog/author/generated_global_groups/28765504090.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/author/generated_global_groups/28765504090.html	(from https://www.theiamedia.agency/blog/author/cheyenne)
12:30:24	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:20%20GMT	https://www.theiamedia.agency/blog/author/generated_global_groups/28747431163.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/author/generated_global_groups/28747431163.html	(from https://www.theiamedia.agency/blog/author/cheyenne)
12:30:26	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:21%20GMT	https://www.theiamedia.agency/blog/author/generated_global_groups/28765504078.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/author/generated_global_groups/28765504078.html	(from https://www.theiamedia.agency/blog/author/cheyenne)
12:30:27	129706/129706	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:23%20GMT	https://www.theiamedia.agency/blog/author/POST	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/author/POST	(from https://www.theiamedia.agency/blog/author/cheyenne)
12:30:29	190515/190515	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2010:30:25%20GMT	https://www.theiamedia.agency/blog/tag/marketing/page/1	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/marketing/page/1.html	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:30	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:26%20GMT	https://www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28789910856.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28789910856.2b3.delayed	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:32	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:28%20GMT	https://www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28765508454.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28765508454.html	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:34	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:30%20GMT	https://www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28765508456.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28765508456.html	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:36	129706/129706	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:32%20GMT	https://www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28765504090.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28765504090.html	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:37	163875/163875	---MCZ	200	added ('OK')	text/html	etag:W/%22d7172cc949da98e4d62ece76580ba5d9%22	https://www.theiamedia.agency/blog/top-snapchat-ar-campaigns-of-2020	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/top-snapchat-ar-campaigns-of-2020.html	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:38	101514/101514	---M--	200	added ('OK')	image/jpeg	etag:%22371104bd80b1d507c55f3eedcdffb6a6%22	https://www.theiamedia.agency/hubfs/SnapchatAR_1.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/SnapchatAR_1.jpg	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:39	178649/178649	---MCZ	200	added ('OK')	text/html	etag:W/%222a8215b6842830041e6ae359d73d69f6%22	https://www.theiamedia.agency/blog/social-media-competitor-analysis-in-10-steps	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/social-media-competitor-analysis-in-10-steps.html	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:40	164601/164601	---M--	200	added ('OK')	image/png	etag:%2222e0f7a21c1f6e0eaa84d82db13474e9%22	https://www.theiamedia.agency/hubfs/Top-9-Benefits-of-Social-Media-for-Your-Business-760x400.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Top-9-Benefits-of-Social-Media-for-Your-Business-760x400.png	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:41	162901/162901	---MCZ	200	added ('OK')	text/html	etag:W/%22f39ec26a0ae0a7439d3f3c7bc2116432%22	https://www.theiamedia.agency/blog/start-planning-your-social-media-calendar-for-2021-infographic	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/start-planning-your-social-media-calendar-for-2021-infographic.html	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:42	121970/121970	---M--	200	added ('OK')	image/png	etag:%2243cbdc0ca138cb9d46adf3b4c2030027%22	https://www.theiamedia.agency/hubfs/10-Reasons-Why-Social-Media-Is-Important-to-Your-Company-1520x800.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/10-Reasons-Why-Social-Media-Is-Important-to-Your-Company-1520x800.png	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:43	171170/171170	---MCZ	200	added ('OK')	text/html	etag:W/%2259c1225d74ab41981540a96f6eb76354%22	https://www.theiamedia.agency/blog/a-guide-to-online-lead-generation	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/a-guide-to-online-lead-generation.html	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:44	105457/105457	---M--	200	added ('OK')	image/png	etag:%22a11c7f1ef831c553215809285aa293e1%22	https://www.theiamedia.agency/hubfs/811442_FB%20Post%20-%20Online%20Lead_Op02_082720.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/811442_FB%20Post%20-%20Online%20Lead_Op02_082720.png	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:45	161762/161762	---MCZ	200	added ('OK')	text/html	etag:W/%2221d2bc19f574a5dbfb395197a5c5d4ba%22	https://www.theiamedia.agency/blog/simple-content-marketing-tips-guaranteed-to-save-you-time	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/simple-content-marketing-tips-guaranteed-to-save-you-time.html	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:47	104175/104175	---M--	200	added ('OK')	image/jpeg	etag:%220a11a05af949271be34b12008c3c5fb1%22	https://www.theiamedia.agency/hubfs/791391_560x315_V1_080420.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/791391_560x315_V1_080420.jpg	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:49	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:45%20GMT	https://www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28747431163.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28747431163.html	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:50	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:46%20GMT	https://www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28765504078.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/marketing/page/generated_global_groups/28765504078.html	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:52	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:30:48%20GMT	https://www.theiamedia.agency/blog/tag/marketing/page/POST	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/marketing/page/POST	(from https://www.theiamedia.agency/blog/tag/marketing/page/2)
12:30:53	7350/7350	---MCZ	200	added ('OK')	text/html	etag:W/%2297fc36ecedac4d854eada63ee3571c14%22	https://www.theiamedia.agency/blog/10-youtube-videos-your-small-business-should-create?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/10-youtube-videos-your-small-business-should-create3d9f.html	(from https://www.theiamedia.agency/blog/10-youtube-videos-your-small-business-should-create)
12:30:55	1073861/1073861	---M--	200	added ('OK')	image/png	etag:%22dadf6f3de98b6fe7e89cba222e3bdef2%22	https://www.theiamedia.agency/hs-fs/hubfs/10_youtube_videos2.png?width=800&name=10_youtube_videos2.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/10_youtube_videos2145e.png	(from https://www.theiamedia.agency/blog/10-youtube-videos-your-small-business-should-create)
